timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734359209370,201,Loguin/actions/Account.action-114,200,,Carga Compra 1-469,text,true,,4177,1266,136,136,https://petstore.octoperf.com/actions/Account.action,201,0,0
1734359209371,200,Carga/images/logo-topbar.svg-110,200,,Carga Compra 1-482,text,true,,16590,691,136,136,https://petstore.octoperf.com/images/logo-topbar.svg,198,0,0
1734359209387,184,Carga/images/sm_reptiles.gif-109,200,,Carga Compra 1-503,bin,true,,692,691,136,136,https://petstore.octoperf.com/images/sm_reptiles.gif,184,0,0
1734359209370,201,Carga/images/fish_icon.gif-104,200,,Carga Compra 1-509,bin,true,,733,689,136,136,https://petstore.octoperf.com/images/fish_icon.gif,201,0,0
1734359209388,183,Carga/images/sm_cats.gif-102,200,,Carga Compra 1-538,bin,true,,583,687,136,136,https://petstore.octoperf.com/images/sm_cats.gif,183,0,0
1734359209371,200,Carga/images/sm_birds.gif-107,200,,Carga Compra 1-498,bin,true,,545,688,136,136,https://petstore.octoperf.com/images/sm_birds.gif,200,0,0
1734359209371,200,Carga/images/reptiles_icon.gif-103,200,,Carga Compra 1-537,bin,true,,963,693,136,136,https://petstore.octoperf.com/images/reptiles_icon.gif,200,0,0
1734359209371,200,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-517,bin,true,,702,689,136,136,https://petstore.octoperf.com/images/cats_icon.gif,200,0,0
1734359209371,200,Carga/images/cats_icon.gif-105,200,,Carga Compra 1-515,bin,true,,702,689,136,136,https://petstore.octoperf.com/images/cats_icon.gif,200,0,0
1734359209376,195,Carga/images/sm_fish.gif-100,200,,Carga Compra 1-553,bin,true,,565,687,136,136,https://petstore.octoperf.com/images/sm_fish.gif,195,0,0
1734359209371,201,Carga/css/jpetstore.css-98,200,,Carga Compra 1-540,text,true,,6268,640,136,136,https://petstore.octoperf.com/css/jpetstore.css,201,0,0
